STATE,ST_CASE,VEH_NO,PER_NO,NMIMPAIR,YEAR
Texas,482473.0,0.0,1.0,None/Apparently Normal,2014
Texas,482476.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2014
Texas,482478.0,0.0,1.0,None/Apparently Normal,2014
Texas,482480.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2014
Texas,482488.0,0.0,1.0,None/Apparently Normal,2014
Texas,482490.0,0.0,1.0,None/Apparently Normal,2014
Texas,482512.0,0.0,1.0,None/Apparently Normal,2014
Texas,482517.0,0.0,1.0,None/Apparently Normal,2014
Texas,482531.0,0.0,1.0,None/Apparently Normal,2014
Texas,482534.0,0.0,1.0,None/Apparently Normal,2014
Texas,482553.0,0.0,1.0,None/Apparently Normal,2014
Texas,482560.0,0.0,1.0,None/Apparently Normal,2014
Texas,482562.0,0.0,1.0,None/Apparently Normal,2014
Texas,482564.0,0.0,1.0,None/Apparently Normal,2014
Texas,482567.0,0.0,1.0,None/Apparently Normal,2014
Texas,482576.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2014
Texas,482579.0,0.0,1.0,None/Apparently Normal,2014
Texas,482592.0,0.0,1.0,None/Apparently Normal,2014
Texas,482596.0,0.0,1.0,None/Apparently Normal,2014
Texas,482597.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2014
Texas,482606.0,0.0,1.0,None/Apparently Normal,2014
Texas,482607.0,0.0,1.0,None/Apparently Normal,2014
Texas,482610.0,0.0,1.0,None/Apparently Normal,2014
Texas,482624.0,0.0,1.0,None/Apparently Normal,2014
Texas,482626.0,0.0,1.0,None/Apparently Normal,2014
Texas,482629.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2014
Texas,482630.0,0.0,1.0,None/Apparently Normal,2014
Texas,482630.0,0.0,2.0,None/Apparently Normal,2014
Texas,482630.0,0.0,3.0,None/Apparently Normal,2014
Texas,482634.0,0.0,1.0,None/Apparently Normal,2014
Texas,482642.0,0.0,1.0,None/Apparently Normal,2014
Texas,482648.0,0.0,1.0,None/Apparently Normal,2014
Texas,482653.0,0.0,1.0,None/Apparently Normal,2014
Texas,482654.0,0.0,1.0,None/Apparently Normal,2014
Texas,482663.0,0.0,1.0,None/Apparently Normal,2014
Texas,482664.0,0.0,1.0,None/Apparently Normal,2014
Texas,482670.0,0.0,1.0,None/Apparently Normal,2014
Texas,482674.0,0.0,1.0,None/Apparently Normal,2014
Texas,482678.0,0.0,1.0,None/Apparently Normal,2014
Texas,482679.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2014
Texas,482680.0,0.0,1.0,None/Apparently Normal,2014
Texas,482685.0,0.0,1.0,None/Apparently Normal,2014
Texas,482689.0,0.0,1.0,None/Apparently Normal,2014
Texas,482695.0,0.0,1.0,None/Apparently Normal,2014
Texas,482698.0,0.0,1.0,None/Apparently Normal,2014
Texas,482709.0,0.0,1.0,None/Apparently Normal,2014
Texas,482722.0,0.0,1.0,None/Apparently Normal,2014
Texas,482723.0,0.0,1.0,"Ill, Blackout",2014
Texas,482724.0,0.0,1.0,None/Apparently Normal,2014
Texas,482726.0,0.0,1.0,None/Apparently Normal,2014
Texas,482727.0,0.0,1.0,None/Apparently Normal,2014
Texas,482729.0,0.0,1.0,None/Apparently Normal,2014
Texas,482735.0,0.0,1.0,None/Apparently Normal,2014
Texas,482743.0,0.0,1.0,None/Apparently Normal,2014
Texas,482776.0,0.0,1.0,None/Apparently Normal,2014
Texas,482779.0,0.0,1.0,None/Apparently Normal,2014
Texas,482781.0,0.0,1.0,None/Apparently Normal,2014
Texas,482782.0,0.0,1.0,None/Apparently Normal,2014
Texas,482783.0,0.0,1.0,None/Apparently Normal,2014
Texas,482786.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2014
Texas,482789.0,0.0,1.0,None/Apparently Normal,2014
Texas,482791.0,0.0,1.0,None/Apparently Normal,2014
Texas,482792.0,0.0,1.0,None/Apparently Normal,2014
Texas,482793.0,0.0,1.0,None/Apparently Normal,2014
Texas,482795.0,0.0,1.0,None/Apparently Normal,2014
Texas,482797.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2014
Texas,482823.0,0.0,1.0,Not Reported,2014
Texas,482849.0,0.0,1.0,None/Apparently Normal,2014
Texas,482855.0,0.0,1.0,"Emotional (depressed, angry, disturbed, etc)",2014
Texas,482857.0,0.0,1.0,None/Apparently Normal,2014
Texas,482860.0,0.0,1.0,None/Apparently Normal,2014
Texas,482864.0,0.0,1.0,None/Apparently Normal,2014
Texas,482869.0,0.0,1.0,None/Apparently Normal,2014
Texas,482879.0,0.0,1.0,None/Apparently Normal,2014
Texas,482881.0,0.0,1.0,None/Apparently Normal,2014
Texas,482883.0,0.0,1.0,None/Apparently Normal,2014
Texas,482885.0,0.0,1.0,None/Apparently Normal,2014
Texas,482908.0,0.0,1.0,None/Apparently Normal,2014
Texas,482913.0,0.0,1.0,None/Apparently Normal,2014
Texas,482927.0,0.0,1.0,None/Apparently Normal,2014
Texas,482933.0,0.0,1.0,None/Apparently Normal,2014
Texas,482936.0,0.0,1.0,None/Apparently Normal,2014
Texas,482936.0,0.0,2.0,None/Apparently Normal,2014
Texas,482938.0,0.0,1.0,None/Apparently Normal,2014
Texas,482940.0,0.0,1.0,None/Apparently Normal,2014
Texas,482946.0,0.0,1.0,None/Apparently Normal,2014
Texas,482957.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2014
Texas,482960.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2014
Texas,482976.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2014
Texas,482978.0,0.0,1.0,None/Apparently Normal,2014
Texas,482980.0,0.0,1.0,None/Apparently Normal,2014
Texas,482981.0,0.0,1.0,None/Apparently Normal,2014
Texas,482994.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2014
Texas,482994.0,0.0,2.0,"Under the Influence of Alcohol, Drugs or Medication",2014
Texas,482999.0,0.0,1.0,None/Apparently Normal,2014
Texas,482999.0,0.0,2.0,None/Apparently Normal,2014
Texas,483009.0,0.0,1.0,None/Apparently Normal,2014
Texas,483013.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2014
Texas,483017.0,0.0,1.0,None/Apparently Normal,2014
Texas,483020.0,0.0,1.0,None/Apparently Normal,2014
Texas,483021.0,0.0,1.0,None/Apparently Normal,2014
Texas,483024.0,0.0,1.0,None/Apparently Normal,2014
Texas,483032.0,0.0,1.0,None/Apparently Normal,2014
Texas,483036.0,0.0,1.0,None/Apparently Normal,2014
Texas,483046.0,0.0,1.0,None/Apparently Normal,2014
Texas,483062.0,0.0,1.0,None/Apparently Normal,2014
Texas,483064.0,0.0,1.0,None/Apparently Normal,2014
Texas,483067.0,0.0,1.0,None/Apparently Normal,2014
Texas,483077.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2014
Texas,483078.0,0.0,1.0,None/Apparently Normal,2014
Texas,483087.0,0.0,1.0,None/Apparently Normal,2014
Texas,483090.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2014
Texas,483104.0,0.0,1.0,None/Apparently Normal,2014
Texas,483105.0,0.0,1.0,None/Apparently Normal,2014
Texas,483108.0,0.0,1.0,None/Apparently Normal,2014
Texas,483112.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2014
Texas,483115.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2014
Texas,483116.0,0.0,1.0,None/Apparently Normal,2014
Texas,483121.0,0.0,1.0,None/Apparently Normal,2014
Texas,483121.0,0.0,2.0,None/Apparently Normal,2014
Texas,483124.0,0.0,1.0,None/Apparently Normal,2014
Texas,483137.0,0.0,1.0,None/Apparently Normal,2014
Texas,483139.0,0.0,1.0,None/Apparently Normal,2014
Texas,483140.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2014
Texas,483141.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2014
Texas,483144.0,0.0,1.0,None/Apparently Normal,2014
Texas,483146.0,0.0,1.0,None/Apparently Normal,2014
Texas,483147.0,0.0,1.0,None/Apparently Normal,2014
Texas,483149.0,0.0,1.0,None/Apparently Normal,2014
Texas,483151.0,0.0,1.0,None/Apparently Normal,2014
Texas,483166.0,0.0,1.0,None/Apparently Normal,2014
Texas,483167.0,0.0,1.0,None/Apparently Normal,2014
Texas,483170.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2014
Texas,483175.0,0.0,1.0,None/Apparently Normal,2014
Texas,483175.0,0.0,2.0,None/Apparently Normal,2014
Texas,483182.0,0.0,1.0,None/Apparently Normal,2014
Texas,483185.0,0.0,1.0,None/Apparently Normal,2014
Texas,483197.0,0.0,1.0,None/Apparently Normal,2014
Texas,483201.0,0.0,1.0,None/Apparently Normal,2014
Texas,483208.0,0.0,1.0,None/Apparently Normal,2014
Texas,483209.0,0.0,1.0,None/Apparently Normal,2014
Texas,483212.0,0.0,1.0,None/Apparently Normal,2014
Texas,483221.0,0.0,1.0,None/Apparently Normal,2014
Texas,483224.0,0.0,1.0,None/Apparently Normal,2014
Texas,483226.0,0.0,1.0,None/Apparently Normal,2014
Texas,483233.0,0.0,1.0,None/Apparently Normal,2014
Texas,483241.0,0.0,1.0,None/Apparently Normal,2014
Texas,483246.0,0.0,1.0,None/Apparently Normal,2014
Texas,483249.0,0.0,1.0,None/Apparently Normal,2014
Texas,483249.0,0.0,2.0,None/Apparently Normal,2014
Texas,483256.0,0.0,1.0,None/Apparently Normal,2014
Texas,483257.0,0.0,1.0,None/Apparently Normal,2014
Texas,483260.0,0.0,1.0,None/Apparently Normal,2014
Texas,480005.0,0.0,1.0,None/Apparently Normal,2015
Texas,480007.0,0.0,1.0,None/Apparently Normal,2015
Texas,480010.0,0.0,1.0,None/Apparently Normal,2015
Texas,480019.0,0.0,1.0,None/Apparently Normal,2015
Texas,480021.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2015
Texas,480023.0,0.0,1.0,None/Apparently Normal,2015
Texas,480023.0,0.0,2.0,None/Apparently Normal,2015
Texas,480024.0,0.0,1.0,None/Apparently Normal,2015
Texas,480032.0,0.0,1.0,None/Apparently Normal,2015
Texas,480032.0,0.0,2.0,None/Apparently Normal,2015
Texas,480032.0,0.0,3.0,None/Apparently Normal,2015
Texas,480033.0,0.0,1.0,None/Apparently Normal,2015
Texas,480047.0,0.0,1.0,None/Apparently Normal,2015
Texas,480050.0,0.0,1.0,None/Apparently Normal,2015
Texas,480064.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2015
Texas,480070.0,0.0,1.0,None/Apparently Normal,2015
Texas,480074.0,0.0,1.0,None/Apparently Normal,2015
Texas,480081.0,0.0,1.0,None/Apparently Normal,2015
Texas,480096.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2015
Texas,480107.0,0.0,1.0,None/Apparently Normal,2015
Texas,480108.0,0.0,1.0,None/Apparently Normal,2015
Texas,480119.0,0.0,1.0,None/Apparently Normal,2015
Texas,480120.0,0.0,1.0,None/Apparently Normal,2015
Texas,480125.0,0.0,1.0,None/Apparently Normal,2015
Texas,480126.0,0.0,1.0,None/Apparently Normal,2015
Texas,480126.0,0.0,2.0,None/Apparently Normal,2015
Texas,480130.0,0.0,1.0,None/Apparently Normal,2015
Texas,480136.0,0.0,1.0,None/Apparently Normal,2015
Texas,480140.0,0.0,1.0,None/Apparently Normal,2015
Texas,480143.0,0.0,1.0,None/Apparently Normal,2015
Texas,480145.0,0.0,1.0,None/Apparently Normal,2015
Texas,480146.0,0.0,1.0,None/Apparently Normal,2015
Texas,480146.0,0.0,2.0,None/Apparently Normal,2015
Texas,480154.0,0.0,1.0,None/Apparently Normal,2015
Texas,480157.0,0.0,1.0,None/Apparently Normal,2015
Texas,480158.0,0.0,1.0,None/Apparently Normal,2015
Texas,480164.0,0.0,1.0,None/Apparently Normal,2015
Texas,480171.0,0.0,1.0,None/Apparently Normal,2015
Texas,480177.0,0.0,1.0,None/Apparently Normal,2015
Texas,480184.0,0.0,1.0,None/Apparently Normal,2015
Texas,480190.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2015
Texas,480191.0,0.0,1.0,None/Apparently Normal,2015
Texas,480196.0,0.0,1.0,None/Apparently Normal,2015
Texas,480205.0,0.0,1.0,None/Apparently Normal,2015
Texas,480206.0,0.0,1.0,None/Apparently Normal,2015
Texas,480218.0,0.0,1.0,None/Apparently Normal,2015
Texas,480218.0,0.0,2.0,None/Apparently Normal,2015
Texas,480219.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2015
Texas,480223.0,0.0,1.0,None/Apparently Normal,2015
Texas,480224.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2015
Texas,480239.0,0.0,1.0,None/Apparently Normal,2015
Texas,480246.0,0.0,1.0,None/Apparently Normal,2015
Texas,480247.0,0.0,1.0,None/Apparently Normal,2015
Texas,480249.0,0.0,1.0,None/Apparently Normal,2015
Texas,480253.0,0.0,1.0,None/Apparently Normal,2015
Texas,480258.0,0.0,1.0,None/Apparently Normal,2015
Texas,480263.0,0.0,1.0,None/Apparently Normal,2015
Texas,480268.0,0.0,1.0,None/Apparently Normal,2015
Texas,480269.0,0.0,1.0,None/Apparently Normal,2015
Texas,480270.0,0.0,1.0,None/Apparently Normal,2015
Texas,480274.0,0.0,1.0,None/Apparently Normal,2015
Texas,480279.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2015
Texas,480284.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2015
Texas,480293.0,0.0,1.0,None/Apparently Normal,2015
Texas,480294.0,0.0,1.0,None/Apparently Normal,2015
Texas,480300.0,0.0,1.0,None/Apparently Normal,2015
Texas,480303.0,0.0,1.0,None/Apparently Normal,2015
Texas,480308.0,0.0,1.0,None/Apparently Normal,2015
Texas,480312.0,0.0,1.0,None/Apparently Normal,2015
Texas,480314.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2015
Texas,480319.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2015
Texas,480321.0,0.0,1.0,None/Apparently Normal,2015
Texas,480321.0,0.0,2.0,None/Apparently Normal,2015
Texas,480332.0,0.0,1.0,"Ill, Blackout",2015
Texas,480338.0,0.0,1.0,None/Apparently Normal,2015
Texas,480342.0,0.0,1.0,None/Apparently Normal,2015
Texas,480346.0,0.0,1.0,None/Apparently Normal,2015
Texas,480347.0,0.0,1.0,None/Apparently Normal,2015
Texas,480360.0,0.0,1.0,None/Apparently Normal,2015
Texas,480380.0,0.0,1.0,None/Apparently Normal,2015
Texas,480380.0,0.0,2.0,None/Apparently Normal,2015
Texas,480384.0,0.0,1.0,None/Apparently Normal,2015
Texas,480392.0,0.0,1.0,None/Apparently Normal,2015
Texas,480396.0,0.0,1.0,None/Apparently Normal,2015
Texas,480397.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2015
Texas,480399.0,0.0,1.0,None/Apparently Normal,2015
Texas,480408.0,0.0,1.0,None/Apparently Normal,2015
Texas,480414.0,0.0,1.0,None/Apparently Normal,2015
Texas,480420.0,0.0,1.0,None/Apparently Normal,2015
Texas,480425.0,0.0,1.0,None/Apparently Normal,2015
Texas,480429.0,0.0,1.0,None/Apparently Normal,2015
Texas,480464.0,0.0,1.0,None/Apparently Normal,2015
Texas,480465.0,0.0,1.0,None/Apparently Normal,2015
Texas,480466.0,0.0,1.0,None/Apparently Normal,2015
Texas,480482.0,0.0,1.0,None/Apparently Normal,2015
Texas,480485.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2015
Texas,480489.0,0.0,1.0,None/Apparently Normal,2015
Texas,480490.0,0.0,1.0,None/Apparently Normal,2015
Texas,480496.0,0.0,1.0,None/Apparently Normal,2015
Texas,480500.0,0.0,1.0,None/Apparently Normal,2015
Texas,480503.0,0.0,1.0,None/Apparently Normal,2015
Texas,480506.0,0.0,1.0,None/Apparently Normal,2015
Texas,480511.0,0.0,1.0,None/Apparently Normal,2015
Texas,480513.0,0.0,1.0,None/Apparently Normal,2015
Texas,480523.0,0.0,1.0,None/Apparently Normal,2015
Texas,480535.0,0.0,1.0,None/Apparently Normal,2015
Texas,480539.0,0.0,1.0,None/Apparently Normal,2015
Texas,480541.0,0.0,1.0,None/Apparently Normal,2015
Texas,480546.0,0.0,1.0,None/Apparently Normal,2015
Texas,480550.0,0.0,1.0,None/Apparently Normal,2015
Texas,480552.0,0.0,1.0,None/Apparently Normal,2015
Texas,480556.0,0.0,1.0,None/Apparently Normal,2015
Texas,480558.0,0.0,1.0,None/Apparently Normal,2015
Texas,480579.0,0.0,1.0,None/Apparently Normal,2015
Texas,480580.0,0.0,1.0,None/Apparently Normal,2015
Texas,480582.0,0.0,1.0,None/Apparently Normal,2015
Texas,480590.0,0.0,1.0,None/Apparently Normal,2015
Texas,480609.0,0.0,1.0,None/Apparently Normal,2015
Texas,480610.0,0.0,1.0,None/Apparently Normal,2015
Texas,480610.0,0.0,2.0,None/Apparently Normal,2015
Texas,480610.0,0.0,3.0,None/Apparently Normal,2015
Texas,480610.0,0.0,4.0,None/Apparently Normal,2015
Texas,480610.0,0.0,5.0,None/Apparently Normal,2015
Texas,480610.0,0.0,6.0,None/Apparently Normal,2015
Texas,480612.0,0.0,1.0,None/Apparently Normal,2015
Texas,480635.0,0.0,1.0,None/Apparently Normal,2015
Texas,480640.0,0.0,1.0,None/Apparently Normal,2015
Texas,480643.0,0.0,1.0,None/Apparently Normal,2015
Texas,480644.0,0.0,1.0,None/Apparently Normal,2015
Texas,480650.0,0.0,1.0,None/Apparently Normal,2015
Texas,480650.0,0.0,2.0,None/Apparently Normal,2015
Texas,480656.0,0.0,1.0,None/Apparently Normal,2015
Texas,480659.0,0.0,1.0,None/Apparently Normal,2015
Texas,480661.0,0.0,1.0,None/Apparently Normal,2015
Texas,480668.0,0.0,1.0,None/Apparently Normal,2015
Texas,480677.0,0.0,1.0,None/Apparently Normal,2015
Texas,480688.0,0.0,1.0,None/Apparently Normal,2015
Texas,480695.0,0.0,1.0,None/Apparently Normal,2015
Texas,480704.0,0.0,1.0,None/Apparently Normal,2015
Texas,480707.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2015
Texas,480711.0,0.0,1.0,None/Apparently Normal,2015
Texas,480717.0,0.0,1.0,None/Apparently Normal,2015
Texas,480724.0,0.0,1.0,None/Apparently Normal,2015
Texas,480725.0,0.0,1.0,None/Apparently Normal,2015
Texas,480729.0,0.0,1.0,None/Apparently Normal,2015
Texas,480732.0,0.0,1.0,None/Apparently Normal,2015
Texas,480736.0,0.0,1.0,None/Apparently Normal,2015
Texas,480751.0,0.0,1.0,None/Apparently Normal,2015
Texas,480751.0,0.0,2.0,None/Apparently Normal,2015
Texas,480751.0,0.0,3.0,None/Apparently Normal,2015
Texas,480751.0,0.0,4.0,None/Apparently Normal,2015
Texas,480751.0,0.0,5.0,None/Apparently Normal,2015
Texas,480751.0,0.0,6.0,None/Apparently Normal,2015
Texas,480751.0,0.0,7.0,None/Apparently Normal,2015
Texas,480751.0,0.0,8.0,None/Apparently Normal,2015
Texas,480751.0,0.0,9.0,None/Apparently Normal,2015
Texas,480772.0,0.0,1.0,None/Apparently Normal,2015
Texas,480772.0,0.0,2.0,None/Apparently Normal,2015
Texas,480772.0,0.0,3.0,None/Apparently Normal,2015
Texas,480777.0,0.0,1.0,None/Apparently Normal,2015
Texas,480780.0,0.0,1.0,None/Apparently Normal,2015
Texas,480785.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2015
Texas,480791.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2015
Texas,480811.0,0.0,1.0,None/Apparently Normal,2015
Texas,480814.0,0.0,1.0,None/Apparently Normal,2015
Texas,480819.0,0.0,1.0,None/Apparently Normal,2015
Texas,480829.0,0.0,1.0,None/Apparently Normal,2015
Texas,480836.0,0.0,1.0,None/Apparently Normal,2015
Texas,480836.0,0.0,2.0,None/Apparently Normal,2015
Texas,480839.0,0.0,1.0,None/Apparently Normal,2015
Texas,480840.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2015
Texas,480846.0,0.0,1.0,None/Apparently Normal,2015
Texas,480847.0,0.0,1.0,None/Apparently Normal,2015
Texas,480847.0,0.0,2.0,None/Apparently Normal,2015
Texas,480850.0,0.0,1.0,None/Apparently Normal,2015
Texas,480852.0,0.0,1.0,None/Apparently Normal,2015
Texas,480856.0,0.0,1.0,None/Apparently Normal,2015
Texas,480864.0,0.0,1.0,None/Apparently Normal,2015
Texas,480864.0,0.0,2.0,None/Apparently Normal,2015
Texas,480866.0,0.0,1.0,None/Apparently Normal,2015
Texas,480867.0,0.0,1.0,None/Apparently Normal,2015
Texas,480876.0,0.0,1.0,None/Apparently Normal,2015
Texas,480878.0,0.0,1.0,None/Apparently Normal,2015
Texas,480885.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2015
Texas,480891.0,0.0,1.0,None/Apparently Normal,2015
Texas,480901.0,0.0,1.0,None/Apparently Normal,2015
Texas,480905.0,0.0,1.0,None/Apparently Normal,2015
Texas,480912.0,0.0,1.0,None/Apparently Normal,2015
Texas,480914.0,0.0,1.0,None/Apparently Normal,2015
Texas,480925.0,0.0,1.0,None/Apparently Normal,2015
Texas,480926.0,0.0,1.0,None/Apparently Normal,2015
Texas,480942.0,0.0,1.0,None/Apparently Normal,2015
Texas,480950.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2015
Texas,480957.0,0.0,1.0,None/Apparently Normal,2015
Texas,480962.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2015
Texas,480972.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2015
Texas,480973.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2015
Texas,480980.0,0.0,1.0,None/Apparently Normal,2015
Texas,480981.0,0.0,1.0,None/Apparently Normal,2015
Texas,480988.0,0.0,1.0,None/Apparently Normal,2015
Texas,480990.0,0.0,1.0,None/Apparently Normal,2015
Texas,480990.0,0.0,2.0,None/Apparently Normal,2015
Texas,481002.0,0.0,1.0,None/Apparently Normal,2015
Texas,481009.0,0.0,1.0,None/Apparently Normal,2015
Texas,481015.0,0.0,1.0,None/Apparently Normal,2015
Texas,481015.0,0.0,2.0,None/Apparently Normal,2015
Texas,481015.0,0.0,3.0,None/Apparently Normal,2015
Texas,481015.0,0.0,4.0,None/Apparently Normal,2015
Texas,481018.0,0.0,1.0,None/Apparently Normal,2015
Texas,481021.0,0.0,1.0,None/Apparently Normal,2015
Texas,481025.0,0.0,1.0,None/Apparently Normal,2015
Texas,481030.0,0.0,1.0,None/Apparently Normal,2015
Texas,481031.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2015
Texas,481035.0,0.0,1.0,None/Apparently Normal,2015
Texas,481042.0,0.0,1.0,None/Apparently Normal,2015
Texas,481049.0,0.0,1.0,None/Apparently Normal,2015
Texas,481054.0,0.0,1.0,None/Apparently Normal,2015
Texas,481057.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2015
Texas,481059.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2015
Texas,481061.0,0.0,1.0,None/Apparently Normal,2015
Texas,481062.0,0.0,1.0,"Under the Influence of Alcohol, Drugs or Medication",2015
Texas,481063.0,0.0,1.0,None/Apparently Normal,2015
Texas,481066.0,0.0,1.0,None/Apparently Normal,2015
Texas,481072.0,0.0,1.0,None/Apparently Normal,2015
Texas,481081.0,0.0,1.0,None/Apparently Normal,2015
Texas,481091.0,0.0,1.0,None/Apparently Normal,2015
Texas,481116.0,0.0,1.0,None/Apparently Normal,2015
Texas,481118.0,0.0,1.0,None/Apparently Normal,2015
