STATE,ST_CASE,VEH_NO,PER_NO,PBPTYPE,PBAGE,PBSEX,PBCWALK,PBSWALK,PBSZONE,PEDCTYPE,BIKECTYPE,PEDLOC,BIKELOC,PEDPOS,BIKEPOS,PEDDIR,BIKEDIR,MOTDIR,MOTMAN,PEDLEG,PEDSNR,PEDCGP,BIKECGP,YEAR
Texas,480370.0,0.0,1.0,Pedestrian,28 Years,Male,None Noted,None Noted,None Noted,Standing in Roadway,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Pedestrian in Roadway - Circumstances Unknown,Not a Cyclist,2014
Texas,480378.0,0.0,1.0,Pedestrian,74 Years,Male,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2014
Texas,480380.0,0.0,1.0,Bicyclist,7 Years,Female,None Noted,None Noted,None Noted,Not a Pedestrian,Bicyclist Ride Out - Other Midblock,Not a Pedestrian,Not At Intersection,Not a Pedestrian,Travel Lane,Not a Pedestrian,Not applicable,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Bicyclist Failed to Yield - Midblock,2014
Texas,480387.0,0.0,1.0,Pedestrian,40 Years,Male,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2014
Texas,480388.0,0.0,1.0,Pedestrian,45 Years,Male,Yes,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,At Intersection,Not a Cyclist,Crosswalk Area,Not a Cyclist,Eastbound,Not a Cyclist,Southbound,Straight through,Nearside,1b,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2014
Texas,480390.0,0.0,1.0,Pedestrian,60 Years,Male,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2014
Texas,480392.0,0.0,1.0,Pedestrian,28 Years,Male,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2014
Texas,480395.0,0.0,1.0,Pedestrian,37 Years,Male,Yes,Unknown,None Noted,Pedestrian Failed to Yield,Not a Cyclist,At Intersection,Not a Cyclist,Crosswalk Area,Not a Cyclist,Northbound,Not a Cyclist,Westbound,Straight through,Nearside,1a,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2014
Texas,480399.0,0.0,1.0,Pedestrian,37 Years,Male,None Noted,None Noted,None Noted,Dash,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Dash / Dart-Out,Not a Cyclist,2014
Texas,480403.0,0.0,1.0,Bicyclist,9 Years,Male,None Noted,None Noted,None Noted,Not a Pedestrian,Bicyclist Ride Through - Sign-Controlled Intersection,Not a Pedestrian,At Intersection,Not a Pedestrian,Travel Lane,Not a Pedestrian,With Traffic,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Bicyclist Failed to Yield - Sign-Controlled Intersection,2014
Texas,480406.0,0.0,1.0,Pedestrian,38 Years,Female,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,At Intersection,Not a Cyclist,Intersection Area,Not a Cyclist,Unknown Initial Direction of Travel,Not a Cyclist,Northbound,Straight through,Nearside,2c,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2014
Texas,480409.0,0.0,1.0,Pedestrian,74 Years,Male,None Noted,None Noted,None Noted,Crossing an Expressway,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Expressway,Not a Cyclist,2014
Texas,480425.0,0.0,1.0,Pedestrian,17 Years,Female,None Noted,None Noted,None Noted,School Bus Stop-Related,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Bus-Related,Not a Cyclist,2014
Texas,480433.0,0.0,1.0,Pedestrian,8 Years,Female,None Noted,None Noted,None Noted,Crossing an Expressway,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Expressway,Not a Cyclist,2014
Texas,480444.0,0.0,1.0,Pedestrian,61 Years,Male,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,At Intersection,Not a Cyclist,Crosswalk Area,Not a Cyclist,Northbound,Not a Cyclist,Eastbound,Straight through,Nearside,1b,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2014
Texas,480447.0,0.0,1.0,Pedestrian,51 Years,Male,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2014
Texas,480452.0,0.0,1.0,Pedestrian,26 Years,Male,None Noted,None Noted,None Noted,Crossing an Expressway,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Expressway,Not a Cyclist,2014
Texas,480453.0,0.0,1.0,Pedestrian,51 Years,Male,None Noted,None Noted,None Noted,Crossing an Expressway,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Expressway,Not a Cyclist,2014
Texas,480461.0,0.0,1.0,Pedestrian,27 Years,Male,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2014
Texas,480466.0,0.0,1.0,Persons on Personal Conveyances,25 Years,Male,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2014
Texas,480468.0,0.0,1.0,Pedestrian,24 Years,Male,None Noted,None Noted,None Noted,Motor Vehicle Loss of Control,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Unusual Circumstances,Not a Cyclist,2014
Texas,480470.0,0.0,1.0,Pedestrian,23 Years,Male,None Noted,None Noted,None Noted,Crossing an Expressway,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Expressway,Not a Cyclist,2014
Texas,480474.0,0.0,1.0,Pedestrian,49 Years,Male,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2014
Texas,480479.0,0.0,1.0,Pedestrian,57 Years,Male,None Noted,None Noted,None Noted,Crossing an Expressway,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Expressway,Not a Cyclist,2014
Texas,480483.0,0.0,1.0,Pedestrian,57 Years,Male,None Noted,None Noted,None Noted,Walking/Running Along Roadway With Traffic - From Behind,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Walking/Running Along Roadway,Not a Cyclist,2014
Texas,480491.0,0.0,1.0,Pedestrian,39 Years,Male,None Noted,None Noted,None Noted,Walking/Running Along Roadway - Direction / Position Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Walking/Running Along Roadway,Not a Cyclist,2014
Texas,480492.0,0.0,1.0,Pedestrian,66 Years,Male,None Noted,None Noted,None Noted,Vehicle-Vehicle / Object,Not a Cyclist,Non-Trafficway Location,Not a Cyclist,Non-Trafficway - Parking Lot/Other,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Unusual Circumstances,Not a Cyclist,2014
Texas,480496.0,0.0,1.0,Pedestrian,76 Years,Male,Unknown,Unknown,None Noted,Dash,Not a Cyclist,At Intersection,Not a Cyclist,Crosswalk Area,Not a Cyclist,Southbound,Not a Cyclist,Eastbound,Straight through,Farside,3a,Dash / Dart-Out,Not a Cyclist,2014
Texas,480508.0,0.0,1.0,Bicyclist,19 Years,Male,None Noted,None Noted,None Noted,Not a Pedestrian,Motorist Overtaking - Undetected Bicyclist,Not a Pedestrian,Not At Intersection,Not a Pedestrian,Travel Lane,Not a Pedestrian,With Traffic,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Motorist Overtaking Bicyclist,2014
Texas,480509.0,0.0,1.0,Pedestrian,46 Years,Male,None Noted,None Noted,None Noted,Disabled Vehicle-Related,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Unusual Circumstances,Not a Cyclist,2014
Texas,480511.0,0.0,1.0,Pedestrian,62 Years,Male,None Noted,Yes,None Noted,Driverless Vehicle,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Unusual Circumstances,Not a Cyclist,2014
Texas,480523.0,0.0,1.0,Pedestrian,46 Years,Female,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2014
Texas,480524.0,0.0,1.0,Pedestrian,34 Years,Male,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2014
Texas,480525.0,0.0,1.0,Pedestrian,22 Years,Male,None Noted,None Noted,None Noted,Backing Vehicle - Trafficway,Not a Cyclist,Not At Intersection,Not a Cyclist,Paved Shoulder / Bicycle Lane / Parking Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Backing Vehicle,Not a Cyclist,2014
Texas,480550.0,0.0,1.0,Pedestrian,17 Years,Male,Unknown,Unknown,None Noted,Pedestrian Failed to Yield,Not a Cyclist,At Intersection,Not a Cyclist,Crosswalk Area,Not a Cyclist,Unknown Initial Direction of Travel,Not a Cyclist,Northbound,Straight through,Nearside,1c,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2014
Texas,480551.0,0.0,1.0,Pedestrian,60 Years,Male,None Noted,None Noted,None Noted,Crossing an Expressway,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Expressway,Not a Cyclist,2014
Texas,480564.0,0.0,1.0,Pedestrian,60 Years,Male,None Noted,None Noted,None Noted,Walking/Running Along Roadway With Traffic - From Behind,Not a Cyclist,Not At Intersection,Not a Cyclist,Paved Shoulder / Bicycle Lane / Parking Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Walking/Running Along Roadway,Not a Cyclist,2014
Texas,480574.0,0.0,1.0,Persons on Personal Conveyances,7 Years,Male,None Noted,None Noted,None Noted,Play Vehicle-Related,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Unusual Circumstances,Not a Cyclist,2014
Texas,480575.0,0.0,1.0,Persons on Personal Conveyances,76 Years,Female,None Noted,None Noted,None Noted,Not At Intersection - Other / Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other / Unknown - Insufficient Details,Not a Cyclist,2014
Texas,480579.0,0.0,1.0,Bicyclist,76 Years,Male,Unknown,Unknown,None Noted,Not a Pedestrian,Bicyclist Left Turn - Same Direction,Not a Pedestrian,At Intersection,Not a Pedestrian,Travel Lane,Not a Pedestrian,With Traffic,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Bicyclist Left Turn / Merge,2014
Texas,480583.0,0.0,1.0,Pedestrian,7 Years,Female,None Noted,None Noted,None Noted,Dash,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Dash / Dart-Out,Not a Cyclist,2014
Texas,480589.0,0.0,1.0,Pedestrian,41 Years,Male,Yes,Yes,None Noted,Not At Intersection - Other / Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other / Unknown - Insufficient Details,Not a Cyclist,2014
Texas,480590.0,0.0,1.0,Pedestrian,60 Years,Male,None Noted,None Noted,None Noted,Walking/Running Along Roadway - Direction / Position Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Walking/Running Along Roadway,Not a Cyclist,2014
Texas,480594.0,0.0,1.0,Pedestrian,53 Years,Male,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2014
Texas,480597.0,0.0,1.0,Pedestrian,60 Years,Male,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2014
Texas,480603.0,0.0,1.0,Pedestrian,67 Years,Male,None Noted,Unknown,None Noted,Walking/Running Along Roadway - Direction / Position Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Walking/Running Along Roadway,Not a Cyclist,2014
Texas,480605.0,0.0,1.0,Pedestrian,46 Years,Male,None Noted,Unknown,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2014
Texas,480608.0,0.0,1.0,Pedestrian,51 Years,Male,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2014
Texas,480623.0,0.0,1.0,Pedestrian,21 Years,Male,None Noted,None Noted,None Noted,Dash,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Dash / Dart-Out,Not a Cyclist,2014
Texas,480628.0,0.0,1.0,Pedestrian,66 Years,Male,None Noted,None Noted,None Noted,Not At Intersection - Other / Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other / Unknown - Insufficient Details,Not a Cyclist,2014
Texas,480633.0,0.0,1.0,Pedestrian,68 Years,Male,Yes,None Noted,None Noted,Motorist Left Turn - Parallel Paths,Not a Cyclist,At Intersection,Not a Cyclist,Crosswalk Area,Not a Cyclist,Northbound,Not a Cyclist,Northbound,Left Turn,Farside,11a,Crossing Roadway - Vehicle Turning,Not a Cyclist,2014
Texas,480658.0,0.0,1.0,Persons on Personal Conveyances,12 Years,Male,None Noted,None Noted,None Noted,Not At Intersection - Other / Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other / Unknown - Insufficient Details,Not a Cyclist,2014
Texas,480659.0,0.0,1.0,Pedestrian,53 Years,Male,None Noted,None Noted,None Noted,Dash,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Dash / Dart-Out,Not a Cyclist,2014
Texas,480661.0,0.0,1.0,Pedestrian,53 Years,Male,None Noted,None Noted,None Noted,Not At Intersection - Other / Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Other / Unknown - Insufficient Details,Not a Cyclist,2014
Texas,480663.0,0.0,1.0,Pedestrian,55 Years,Male,None Noted,Yes,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2014
Texas,480670.0,0.0,1.0,Persons on Personal Conveyances,9 Years,Male,None Noted,None Noted,None Noted,Walking/Running Along Roadway - Direction / Position Unknown,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Walking/Running Along Roadway,Not a Cyclist,2014
Texas,480679.0,0.0,1.0,Bicyclist,75 Years,Male,None Noted,None Noted,None Noted,Not a Pedestrian,Motorist Lost Control - Mechanical problems,Not a Pedestrian,Not At Intersection,Not a Pedestrian,Other,Not a Pedestrian,With Traffic,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Loss of Control / Turning Error,2014
Texas,480689.0,0.0,1.0,Bicyclist,69 Years,Female,Yes,Yes,None Noted,Not a Pedestrian,Crossing Paths - Intersection - Other / Unknown Control,Not a Pedestrian,At Intersection,Not a Pedestrian,Sidewalk  / Crosswalk / Driveway Access,Not a Pedestrian,Facing Traffic,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Not a Pedestrian,Crossing Paths - Other Circumstances,2014
Texas,480690.0,0.0,1.0,Pedestrian,26 Years,Male,None Noted,None Noted,None Noted,Pedestrian Failed to Yield,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Roadway - Vehicle Not Turning,Not a Cyclist,2014
Texas,480696.0,0.0,1.0,Pedestrian,50 Years,Male,None Noted,None Noted,None Noted,Crossing an Expressway,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Crossing Expressway,Not a Cyclist,2014
Texas,480698.0,0.0,1.0,Pedestrian,76 Years,Male,None Noted,None Noted,None Noted,Vehicle-Vehicle / Object,Not a Cyclist,Not At Intersection,Not a Cyclist,Travel Lane,Not a Cyclist,Not Applicable,Not a Cyclist,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Unusual Circumstances,Not a Cyclist,2014
